No;y;X1;X2
147;-0.417870681;-0.25879196;-0.602939128
148;-0.68719588;1.35484399;0.264431509
149;-3.178227736;2.008559584;0.036481681
150;4.421406956;-0.640697965;1.438572392
151;-2.011296725;-1.108791213;-0.01144311
152;-5.722224243;1.299975405;-0.184222934
153;-2.441628192;0.697127062;0.694649409
154;-2.14117826;0.698469605;0.663887655
155;0.334901937;-0.98613302;-0.073762861
156;1.706843562;0.14542399;2.765158292
157;-4.574102118;1.039308577;-0.783101622
158;-4.203189156;-0.387258853;-1.048288937
159;-5.73163568;0.318739331;-1.421503755
160;-2.794750544;-2.33742265;-1.331952288
161;-4.720754052;1.167313124;-1.00188046
162;-0.399788186;-1.411370816;-0.625451898
163;0.172259247;-1.607219813;0.254124917
164;-3.1369147;1.281899035;-0.22344837
165;-3.828315864;0.715783393;0.52178104
166;-3.928784924;-0.592144278;-1.647750613
167;-6.047574462;-0.441415595;-2.390901846
168;-6.508757592;0.87488459;-0.883926891
169;-2.689048706;1.06966963;0.34959791
170;-2.446428151;-0.073063282;0.258072238
171;-0.802385658;-0.691114635;-0.084284149
172;-1.952552955;-0.420586033;0.7328539
173;-2.522262241;0.412855307;0.657009907
174;-5.23696872;-0.208548703;-1.058822221
175;-3.810605526;-1.014739743;-1.107095185
176;-4.273277047;-0.943444991;-1.704165648
177;-3.547856773;-0.043621289;-0.048646238
178;-0.361071479;-0.031774641;0.953157095
179;-2.641761132;-0.521271742;0.523617879
180;-3.441855741;-0.202706465;0.118560817
181;-0.481544368;0.168506657;0.620360585
182;-2.25775551;0.481954174;1.217358587
183;-3.025230341;1.652884671;0.545516448
184;-7.764195021;2.526193363;-1.369427792
185;-4.052314723;0.50111405;-0.743552802
186;-0.423763696;-0.913454917;-0.117485066
187;-2.911572822;0.707277818;-0.647443798
188;-3.264454088;-1.179957816;-0.773327395
189;-8.482266733;1.472248961;-1.248457266
190;0.221356772;-0.869284706;-0.192347496
191;-3.057993486;0.286647152;-0.415598263
192;-6.894656439;1.911987627;-1.75462898
193;0.292175532;0.681508562;2.279720847
194;-1.343312038;-0.004725071;0.563279519
195;-4.039767866;0.620433733;-0.315926068
196;-0.312890451;1.634184179;2.190560719
197;0.01853212;-0.880670263;1.451670875
198;-5.405351381;0.596349204;-0.427598314
199;-3.178869471;1.314801774;-0.095463925
200;-0.547231377;-0.555043567;0.116365203
201;-3.313856798;0.507338055;0.152092914
202;-5.142147261;-0.094733017;-0.734993953
203;-4.880668577;0.088424697;-1.630528546
204;-5.261276362;1.079146092;-0.873803035
205;-5.735239798;-0.174612791;-0.850185499
206;-2.792649329;-0.1772927;-0.112370978
207;-3.9602639;-0.407407914;-0.572322069
208;-2.825547813;-0.867854283;-0.319079967
209;-3.973075714;-2.193961591;-1.284131872
210;1.460443161;-0.73894099;1.066731832
211;-3.63078606;1.678747971;0.644614208
212;-6.043858706;-0.090228069;-1.068930686
213;-2.707860419;-1.29922363;-0.824388871
214;-6.98585307;-0.596442523;-3.081076902
215;-4.060690158;-1.410679275;-0.992410611
216;-5.515724623;-1.523627297;-0.782886085
217;-1.927781196;0.91021893;1.43557224
218;2.452800388;-0.312163872;2.674548801
219;-1.588559285;0.656135004;1.141691007
220;-1.102502028;-0.647805181;0.71388316
221;-1.56154939;-1.463512465;-0.439421631
222;-6.429318349;-0.611486352;-1.861074206
223;-2.039935059;-0.813281586;-0.687118982
224;-5.043604757;-0.952904764;-1.931895771
225;-1.297655159;-0.038731355;0.450933499
226;-3.278128164;0.972028021;-0.381493537
227;-2.640340496;0.022530235;-0.039866686
228;-3.351866761;-2.044565769;-0.988037383
229;-6.694206003;1.873811006;-2.034507967
230;-2.254402249;1.159283749;2.211326886
231;-5.343854607;2.393128689;0.136695504
232;-3.94453542;-0.261697953;-0.708423251
233;-3.341792687;2.050254625;0.933953824
234;-0.198938807;0.211679288;1.075884591
235;-4.314865523;-0.394503133;-1.251522491
236;-3.339170315;-0.854380422;-1.084082927
237;-1.326517799;-1.484442869;0.07862038
238;-1.236952181;1.014684471;1.67809377
239;-1.918002733;1.271839921;0.831060205
240;-0.830864948;1.122949755;1.135320945
241;-6.729894399;0.684173791;-0.555767268
242;-5.310978802;0.266810154;-1.749027691
243;-0.924831509;0.236598354;1.041110647
244;-4.180652553;1.973951454;0.535086552
245;-1.322673492;-0.466639126;0.040552346
246;-1.620575321;-0.69742874;0.546345915
247;-2.593229061;0.390570802;0.511403912
248;-2.921511157;-0.607886209;-0.962441439
249;0.882594092;-1.295402402;0.444330688
250;0.129733499;-0.917930367;1.087855579
251;-3.213115721;0.481625353;0.268496189
252;-1.576471881;1.878994975;2.543230711
253;-2.585052027;1.53779907;1.20402893
254;-2.490554526;-1.126578686;0.104221306
255;-6.003849054;0.156163886;-1.727580574
256;-6.871769361;2.010878542;-1.59380923
257;-4.252432069;1.388026471;0.415804484
258;-1.141578883;0.92875835;-0.086971547
259;-2.321027729;0.188674514;0.292451251
260;-0.809133873;1.202121997;1.203921414
261;-8.114778098;1.066018173;-1.254369281
262;-1.356926353;-0.214525945;0.293017039
263;-1.62376332;-0.816534902;1.043704458
264;-2.104643277;-0.310792145;-0.329713486
265;0.754543331;-1.457085135;1.082359657
266;-7.495412658;0.85632146;-2.147859219
267;-2.287089883;-0.126249594;-0.583142652
268;0.558924174;-2.355718633;1.119629638
269;-3.46853833;-1.11809999;-0.709853128
270;-3.46279693;0.365158645;0.403210195
271;-2.178472637;0.99988436;1.350510493
272;-5.097241699;0.354133408;-1.796063852
273;-0.605103289;-1.161929756;0.397430851
274;-4.494970662;-0.772733248;-2.111261844
275;-9.198114089;3.043489103;-1.944913488
276;-4.884098089;1.415769856;-0.707319029
277;-4.276282973;0.301520625;-0.89417649
278;-4.578421095;-0.128519674;-0.303226691
279;-1.79419502;-0.072567626;-0.528589534
280;-1.957196469;0.7687393;0.86169317
281;-1.101677882;-0.238940332;0.420250513
282;0.074476023;-0.565537168;0.836876388
283;-4.069990742;-0.295615115;-0.930352781
284;-2.291831303;0.006589111;0.488573013
285;-1.637931704;0.948642428;0.695590034
286;-2.09878246;-2.220441283;-0.21838665
287;-0.469499328;1.927059009;1.313222503
288;-3.430502695;0.158818429;-0.073682842
289;-0.311726481;0.394021974;0.723467292
290;-2.900002826;0.625805714;-0.641608702
291;-1.13130118;-0.675034774;0.569664915
292;-1.923504526;-1.140984256;-0.479741194
293;-2.529108982;-1.025780046;0.190396982
294;-4.922558085;0.545733752;-1.19797596
295;-0.042372953;0.61309328;1.388182477
296;-3.401110498;-1.231070748;-1.14971956
297;-1.758244213;-0.113957206;0.8369497
298;0.592961339;-1.499443867;1.604519581
299;-1.867714569;0.366845879;0.789971046
300;-2.118571596;-0.53166026;-0.556591039
301;-0.843902178;-0.470755549;0.232861209
302;-0.32073571;0.6083496;-0.363958726
303;-2.367353645;1.468907461;-0.000832123
304;1.807051135;-1.358779231;-0.788228068
305;0.85329393;-0.171418734;0.183893544
306;0.597372223;2.25378421;-0.482711052
307;0.581200001;0.898093582;-0.459853179
308;-6.350526875;2.950858229;2.219532966
309;-0.181946651;-1.067131904;0.743304676
310;-1.103367017;0.48608595;0.827986688
311;-0.205333945;-0.581386959;-0.145430607
312;0.7742173;1.523053847;-1.429372465
313;-1.756547919;1.669146266;-0.238099603
314;-0.385385831;0.792482171;0.28191766
315;-1.089741465;2.009576471;-0.492863808
316;-2.115667234;1.298960846;-0.36931479
317;-1.891937434;-1.110599075;1.483072279
318;0.383570906;0.067897291;0.522328654
319;-1.710387996;1.355568071;0.301585518
320;-2.594581218;-1.969493103;3.362084055
321;1.461198666;0.654253116;-0.982274001
322;-0.635739489;-0.105905195;0.311291241
323;0.355422445;-0.091163573;-0.824596499
324;-0.462081707;-0.776743747;0.005732207
325;0.322134039;0.701068066;-0.22123884
326;-3.317092217;0.604163193;1.359076837
327;-1.205143226;0.921948897;0.55051911
328;-1.339193817;0.704036509;0.307325265
329;-2.865353258;0.778023374;-0.100859158
330;-0.852950679;0.858897315;-1.104595757
331;1.012082306;-0.316018683;-0.215602084
332;-1.09117111;1.353885944;-0.096776252
333;-2.333827085;1.426279161;1.747051629
334;1.537973855;0.409354858;-0.153142049
335;0.481951576;0.057410667;0.536097126
336;-3.200809292;0.40732032;2.804789617
337;-0.178739326;1.302568005;-0.360706624
338;-0.105763007;-0.189274648;-0.262366409
339;-0.203984863;1.165380184;0.723159017
340;-1.974600128;1.03729635;1.439234502
341;0.473240841;-1.722456225;-0.912304612
342;-2.40465927;-0.352200565;1.765158681
343;-3.592601039;-0.931188873;1.531204993
344;-3.731659017;1.48832672;2.055072085
345;-3.458943148;-0.716136786;0.762666372
346;0.88513087;-0.093499936;0.128925284
347;-2.506929059;0.097175747;1.256063941
348;-0.293071075;1.522337963;-1.037855581
349;0.466549391;0.872762598;-1.177554881
350;-0.332636766;0.242784367;0.417185348
351;-1.227033787;-0.380120376;1.489143163
352;-0.47063786;0.836260027;0.241340719
353;-0.206770586;0.22540581;-0.673712158
354;-0.045746526;-2.25164432;-0.409523223
355;-3.155794475;1.284248422;1.497830451
356;-1.216334863;0.806711488;0.63586373
357;-2.989566933;-0.110742896;1.592492653
358;0.052778553;0.488808978;-0.582014184
359;-0.537406683;-0.416681317;-0.62012274
360;-1.542902017;2.361343508;0.003269536
361;-3.020075984;0.446383416;2.176997151
362;-1.672824543;1.720233157;0.271679927
363;-1.103652083;1.688532965;-0.206830311
364;2.362981905;-0.3803328;-0.609870836
365;-1.05952269;-0.358080118;1.409916943
366;0.827507451;0.60629435;-0.29251711
367;-1.318090266;-0.048737755;0.081254658
368;-0.679038706;1.44787765;-0.184424971
369;0.611556705;0.504399062;-0.031499782
370;-1.242586047;0.844613391;0.361348542
371;-3.186982341;-1.435154565;1.230947572
372;1.030910673;-0.338174556;-0.700545142
373;-4.163440454;0.609001823;1.361067352
374;-1.365171143;0.764016651;-0.133792473
375;0.1906341;-0.62884268;0.948796083
376;-3.041534752;0.359479441;2.640170554
377;0.693525028;-0.037552879;0.079192681
378;-1.886145066;1.139891314;1.078409824
379;-3.041527643;0.629581613;1.916143701
380;-2.161064503;0.35510457;0.613657281
381;2.198712148;1.433963337;-1.392918402
382;-1.263405594;0.169995382;0.753062704
383;-0.115117251;0.418593597;-0.952823256
384;-0.515397827;0.349046777;0.736820944
385;0.749164998;0.482221305;-0.204677778
386;1.295133384;0.814963408;-0.116645582
387;-0.146313049;1.21465727;-1.173948965
388;-0.277095005;0.647973704;-0.643665484
389;-1.540599612;0.56028725;0.431531209
390;-0.063330526;0.223664488;-0.628177023
391;-4.341348307;1.437109872;2.444350243
392;-0.076559415;0.920767972;-0.848883266
393;-2.037236538;0.015666151;2.638282769
394;-2.315210905;0.698405508;0.785722741
395;-1.224208862;-0.429040683;0.613978561
396;-0.903473762;-0.055577434;1.05724769
397;0.097636857;-2.018754131;1.455563235
398;-1.675779591;-0.433250979;0.672457266
399;0.740660041;0.794216393;-1.65749715
400;-3.484737221;2.505951347;2.014375728
401;2.013140476;-1.704668028;-0.374009368
402;-0.555766757;0.490686442;-0.22563171
403;-3.205972859;-0.424565906;1.399758308
404;2.449597464;0.121416882;-0.943150765
405;-1.472896574;1.088313954;1.699892682
406;-1.570341356;-0.667685606;0.736328493
407;0.363022866;-0.611695649;-0.36710765
408;-3.251229376;0.299917806;0.851019021
409;0.405178433;-1.182453623;0.374198598
410;0.127149026;-1.286985644;1.525756252
411;-2.118068089;-0.056164872;0.156428727
412;0.239820902;-0.046554102;-1.104886766
413;-1.47970747;-1.262999789;0.973546903
414;0.434344905;-0.776887785;-0.872348044
415;-4.712899117;0.387549552;1.808913443
416;1.666248478;-1.040570063;-0.801060017
417;-1.398804927;1.703364595;-1.112173379
418;2.811174685;-1.726986172;-1.907079634
419;0.333192299;-0.659476614;0.229841638
420;-3.09572948;0.58398277;1.907335307
421;-1.928676182;-0.73189622;2.406993619
422;-3.963961872;0.11514662;2.980455434
423;-2.722421949;-0.506200098;1.685140231
424;-0.67148434;0.990822505;0.409110087
425;-1.199720855;0.784056423;0.03518547
426;1.483859869;1.132012668;-0.513824143
427;-2.262587618;0.696777564;1.311577574
428;-1.403543751;2.417995049;0.583848037
429;-1.425469673;0.26056402;0.984267379
430;-2.429715456;0.534387091;-0.98429208
431;-1.920509722;-1.197719758;0.707451918
432;-0.906873065;-0.00603927;0.136604162
433;-1.46067828;1.286185237;0.60064965
434;-3.565143599;0.413891398;0.576447858
435;-0.763827606;2.040066892;0.300993405
436;-2.645242309;2.338101914;0.437463609
437;-0.679503373;-0.455872472;-0.136638631
438;-0.23378564;-1.678200312;-0.658921758
439;-5.168509856;1.468422721;2.212954686
440;-2.006993066;2.197125987;0.516756605
441;0.739202425;1.356666378;-1.044713622
442;-2.905298778;0.119662636;0.354783986
443;-2.972391503;0.54308516;1.14591208
444;-1.211193624;0.778124477;0.859902064
445;-2.666907013;0.852648554;1.219237647
446;1.533933853;0.709610794;-0.045579165
447;0.539698285;-0.291609933;0.446129692
448;2.056954717;-0.24056165;-1.392190477
449;-1.931307333;0.644550029;1.075737427
450;0.809209224;-0.375378958;-0.553682864
451;-0.48287804;0.83221901;0.637626162
452;-2.413265265;0.759203505;-1.397462173
453;-1.758001876;-0.194307082;-1.346674968
454;-0.342909662;0.104403371;-0.264300044
455;0.106969559;0.340629544;1.165025305
456;-1.910643437;2.363359677;0.034579887
457;-1.41379091;-0.457542076;-0.084850854
458;-1.962738761;-0.254243255;-0.81198874
459;2.319431549;1.977678932;0.895920407
460;-1.723036405;-1.229385483;0.620886446
461;0.451096946;1.456061651;0.438002601
462;-1.502417774;-1.25093404;-0.210718387
463;1.981578932;0.782237112;1.001064904
464;-2.26880537;0.346776562;-0.819777926
465;-3.248189597;-0.040834708;-1.156784773
466;-4.201626899;-0.632739475;-1.151408761
467;-2.364940284;0.67839214;-0.633566807
468;1.348346182;-1.554456188;2.007485381
469;1.520503981;0.421569461;0.051887084
470;2.066654388;-0.175614417;0.443589478
471;0.088404527;1.50854765;0.534077081
472;1.19781332;1.823847953;1.722919484
473;-3.044975559;-0.415751213;0.053152321
474;-0.737032366;0.063154158;-0.147168404
475;-1.069124459;0.445444714;0.581859327
476;-2.416011642;1.39633339;-2.555283798
477;-0.307208202;1.607161441;0.718923846
478;0.85491488;1.59864548;0.824273427
479;3.630623635;-0.027688064;0.542184032
480;-5.103902942;0.915312067;-2.02448811
481;-0.178761268;1.231782932;0.119418543
482;3.14886917;1.955779267;2.962808717
483;0.408105417;-0.575236092;0.792986004
484;1.218562136;2.483515653;1.50837444
485;-2.730564219;1.025869826;-1.299753241
486;-0.442223847;1.348428096;0.312057013
487;-2.273652201;-0.764556106;0.105410892
488;-2.687072655;-0.163239745;-1.013585863
489;0.399028423;0.241202944;0.233894157
490;-0.451535509;-0.451507669;-0.551182117
491;-2.791433511;-0.261594179;-0.192590141
492;-3.666765094;-0.816676464;-1.345151029
493;-0.826174608;0.433742065;-0.675476157
494;-2.601025898;1.539805059;-0.564734116
495;-0.408106607;-0.276557494;2.031034721
496;-3.035423211;-1.528152589;-0.388194009
497;-2.413308758;0.808841663;-0.405501318
498;0.869883032;0.817497174;1.016436482
499;0.514685204;0.83461993;1.073565067
500;-1.403379942;0.935965433;-0.547229602
501;-1.01479434;-2.669839255;0.766329843
502;-2.695822958;2.197942244;-1.678547989
503;-0.089552652;0.770895785;0.682365931
504;0.24779056;0.702443164;-0.069922619
505;-3.245132637;-0.876237991;-0.763618603
506;0.368943329;0.755339084;0.560849854
507;-2.324602966;-0.442928473;-0.172627216
508;0.62716619;0.522026948;0.817428612
509;-2.184265465;0.174263444;-0.722741812
510;-1.319136563;0.324259519;0.819848643
511;1.183650057;0.991121111;1.301889293
512;0.775563926;0.255290158;0.349244577
513;-0.533596361;-0.188082494;-0.078189802
514;0.586797108;-0.515911639;1.022541248
515;-1.603757224;0.021183537;0.387794005
516;-0.760806584;-0.18152378;-0.52809493
517;-0.114304751;1.286125673;0.293234054
518;-0.422778115;0.408974945;0.593264175
519;2.004080297;-0.186144902;0.91109518
520;-1.078071345;0.734260762;0.322005065
521;1.260296464;-0.20821762;1.288436592
522;1.244302583;2.230126954;0.21854396
523;-1.356015426;-0.933722825;-0.408238704
524;-0.381966783;0.150575529;0.575292393
525;-1.631289746;1.332596401;-0.354942478
526;-0.58908502;-0.32181534;0.116184762
527;-0.889374202;0.107580679;-0.250144089
528;-0.855671973;0.722293728;-0.030861121
529;3.875040005;-0.703564897;2.382846448
530;0.761203885;1.309303195;0.929412739
531;0.32157352;-1.32127438;1.532728692
532;2.299958128;0.076854312;1.741901331
533;-2.754658009;-1.344093977;0.548707639
534;-1.240597546;-0.522455264;-0.279082479
535;-0.573874833;2.619898875;-0.501219736
536;-1.961203533;0.047459896;-0.448413213
537;-4.170443261;2.308124027;-1.688254062
538;-1.571359343;0.068173553;-0.100808933
539;0.499276321;-0.243724022;0.035177186
540;-4.496359415;-0.218461051;-1.665201229
541;-3.084133199;1.015751173;-0.008056286
542;0.688513082;-0.627870269;0.687030813
543;0.172835315;1.186281658;0.855967199
544;-0.485688359;-0.433351521;0.744917093
545;-1.623526801;2.040088337;0.020654731
546;0.799051648;-0.503976753;1.25760181
547;-1.783167267;-1.37921746;-0.656955746
548;-2.65201593;1.801959987;-0.975215268
549;1.237588747;1.014648599;1.621666553
550;-1.210913867;-0.651678056;-0.679021004
551;-1.21923542;-0.886521468;0.202192116
552;-1.550157126;0.310138102;-0.279278914
553;-0.007065874;1.012023728;0.853047639
554;0.99302577;0.063674301;0.696317012
555;0.352505747;0.304738814;1.439219529
556;4.129366301;0.455679234;2.624886818
557;1.551016134;0.843461643;0.96331827
558;-1.220634735;-0.865020327;0.335495155
559;-0.781252091;2.794669592;-0.883864656
560;0.438864041;-1.020653538;0.492678935
561;0.61910805;-1.049752805;0.869115327
562;0.464157736;0.075923068;-0.343396717
563;-3.790195953;0.221460542;-0.537660049
564;-1.297359754;0.511844262;0.473148136
565;-2.795704698;0.045650183;-0.249066494
566;0.464207237;0.201001741;0.799179304
567;-0.398767719;0.097232702;-0.6125568
568;3.241714979;1.06696378;1.436084434
569;-0.343525034;0.155789152;0.099378631
570;-0.264370951;0.058008825;-0.078040607
571;-3.988478203;-1.340288019;-1.517006455
572;-0.152593319;-1.448511155;0.524697968
573;2.935978538;-0.081770473;2.271117129
574;-1.500019939;-0.625499214;0.300513363
575;-1.480063346;-1.454224868;0.171062883
576;-3.758435057;-1.448295924;-1.359193325
577;1.419461416;1.033497719;0.47693688
578;0.292098575;0.41691851;1.40765321
579;-0.732144341;0.701152527;1.388999317
580;0.123543373;-1.332947914;0.489025326
581;-0.648778768;-0.343799097;0.817764652
582;-2.579861333;0.221872776;-0.735978297
583;2.843213314;-0.378395942;1.935519757
584;-1.055353624;0.453413909;0.383536663
585;2.291471648;-0.225673597;2.343113768
586;4.780568704;1.730604523;2.390504415
587;-0.477806717;0.836753092;-0.134522223
588;1.003707432;-0.048986924;0.948429425
589;-0.371548699;0.736570389;0.367770949
590;-0.987164167;-0.100274306;0.762053768
591;-0.146324475;1.381940311;1.244493287
592;-2.310510157;1.357837698;-0.908175003
593;2.867646517;-0.049558792;1.202312669
594;1.253422002;0.064894969;1.285420701
595;0.018515496;2.943859519;0.019985954
596;2.159753863;0.393888738;1.724399724
597;-1.52543086;-0.682731058;0.059188674
598;0.911668053;0.654624715;1.979997364
599;2.730079952;0.360938112;0.617952375
600;-4.518458479;-2.196300094;-1.518083056
601;1.347031214;0.417098965;1.213906557
602;-1.972892597;1.20505711;0.54812666
603;-1.121587478;-0.308050968;-0.745498412
604;-0.623148781;1.345607685;0.509260166
605;-1.308805665;0.215161251;-0.555007867
606;-2.685097599;1.168702755;0.087755881
607;0.630184269;0.055427872;-0.708733274
608;2.622364003;0.184142183;0.598190441
609;1.043945527;-0.421656284;-0.058736219
610;-1.89440265;0.997254572;0.053266729
611;0.944087498;-0.298875136;-0.064617232
612;0.092164228;2.149695389;1.408732105
613;0.217730333;-0.344003664;0.098050758
614;2.516267454;-0.541011758;0.362205379
615;0.843780504;-0.692256467;0.837562327
616;1.181978226;0.200945165;1.118869149
617;-2.222349859;0.959240584;-0.395737844
618;-2.406161287;1.508443749;-0.652730059
619;-0.440367964;0.781379607;1.108902341
620;1.680426812;-2.172972288;0.178116839
621;2.75768814;0.802020235;1.677620232
622;-2.009459077;1.624720851;-0.615798376
623;-2.41175856;0.407211709;-0.680204089
624;3.445532958;-3.119415888;-0.057777823
625;-3.410035632;0.525322705;-0.330355064
626;2.800452278;-0.524610089;1.588724257
627;-1.325345847;0.053680638;-1.251066959
628;-1.555551574;-0.817497133;-1.052191349
629;1.043407581;-0.425380363;0.383423301
630;-0.589100357;0.235672107;0.716844211
631;0.513722334;-1.255235115;-0.959186836
632;-1.675421043;0.252102557;0.218441825
633;2.59693646;-0.454268235;1.494181786
634;0.75765077;0.511657842;0.880717856
635;-1.475399387;-1.142971626;-1.63099597
636;1.704108108;1.195316457;2.20109255
637;0.580576726;0.141740225;-0.717134152
638;2.086378543;-3.113469068;0.331458651
639;2.125142633;-0.865263382;0.615290666
640;-1.829246258;-0.11651402;0.57966108
641;0.2929816;0.441100392;0.397805994
642;2.965321903;0.678229266;1.85999588
643;-3.730918544;1.66264809;-0.699058744
644;2.861524977;-0.539104345;0.977613727
645;1.048317074;0.956805965;0.955419612
646;2.893583564;-1.395729114;0.338894744
647;-1.513051014;-0.312258299;-0.623059672
